[    0,  1661,  1470,  1357,  1357,  1357,  1661,  1661,  1357,  1661,  1357,  1357,  1357,  1661,  1357,  1470,  1774,  1357,  1661,  1661,  1661]
[ 1661,     0,   481,   312,   312,   312,     0,     0,   312,     0,   312,   312,   312,     0,   312,   481,   169,   312,     0,     0,     0]
[ 1470,   481,     0,   169,   169,   169,   481,   481,   169,   481,   169,   169,   169,   481,   169,     0,   312,   169,   481,   481,   481]
[ 1357,   312,   169,     0,     0,     0,   312,   312,     0,   312,     0,     0,     0,   312,     0,   169,   481,     0,   312,   312,   312]
[ 1357,   312,   169,     0,     0,     0,   312,   312,     0,   312,     0,     0,     0,   312,     0,   169,   481,     0,   312,   312,   312]
[ 1357,   312,   169,     0,     0,     0,   312,   312,     0,   312,     0,     0,     0,   312,     0,   169,   481,     0,   312,   312,   312]
[ 1661,     0,   481,   312,   312,   312,     0,     0,   312,     0,   312,   312,   312,     0,   312,   481,   169,   312,     0,     0,     0]
[ 1661,     0,   481,   312,   312,   312,     0,     0,   312,     0,   312,   312,   312,     0,   312,   481,   169,   312,     0,     0,     0]
[ 1357,   312,   169,     0,     0,     0,   312,   312,     0,   312,     0,     0,     0,   312,     0,   169,   481,     0,   312,   312,   312]
[ 1661,     0,   481,   312,   312,   312,     0,     0,   312,     0,   312,   312,   312,     0,   312,   481,   169,   312,     0,     0,     0]
[ 1357,   312,   169,     0,     0,     0,   312,   312,     0,   312,     0,     0,     0,   312,     0,   169,   481,     0,   312,   312,   312]
[ 1357,   312,   169,     0,     0,     0,   312,   312,     0,   312,     0,     0,     0,   312,     0,   169,   481,     0,   312,   312,   312]
[ 1357,   312,   169,     0,     0,     0,   312,   312,     0,   312,     0,     0,     0,   312,     0,   169,   481,     0,   312,   312,   312]
[ 1661,     0,   481,   312,   312,   312,     0,     0,   312,     0,   312,   312,   312,     0,   312,   481,   169,   312,     0,     0,     0]
[ 1357,   312,   169,     0,     0,     0,   312,   312,     0,   312,     0,     0,     0,   312,     0,   169,   481,     0,   312,   312,   312]
[ 1470,   481,     0,   169,   169,   169,   481,   481,   169,   481,   169,   169,   169,   481,   169,     0,   312,   169,   481,   481,   481]
[ 1774,   169,   312,   481,   481,   481,   169,   169,   481,   169,   481,   481,   481,   169,   481,   312,     0,   481,   169,   169,   169]
[ 1357,   312,   169,     0,     0,     0,   312,   312,     0,   312,     0,     0,     0,   312,     0,   169,   481,     0,   312,   312,   312]
[ 1661,     0,   481,   312,   312,   312,     0,     0,   312,     0,   312,   312,   312,     0,   312,   481,   169,   312,     0,     0,     0]
[ 1661,     0,   481,   312,   312,   312,     0,     0,   312,     0,   312,   312,   312,     0,   312,   481,   169,   312,     0,     0,     0]
[ 1661,     0,   481,   312,   312,   312,     0,     0,   312,     0,   312,   312,   312,     0,   312,   481,   169,   312,     0,     0,     0]
